name,stationID,date,weekday,hours,longitude,latitude,real_flow,pop_density,land_use_mix,num_accommodation,num_sports_leisure,num_public_facilities,num_companies,num_healthcare,num_business_residential,num_gov_org,num_auto_sales,num_life_services,num_cultural_education,num_shopping,num_finance,num_scenic_spots,num_catering,num_parking,num_bus_stops,road_density_km,intersection_density_km,connectivity,distance_to_nearest_CBD
文化中心,162,20230331,4,20,117.201156,39.0882375,530.0,60432,0.3999962577268929,10.0,40.0,95.0,52.0,32.0,38.0,99.0,18.0,199.0,62.0,520.0,24.0,14.0,225.0,139.0,8.0,14.46587739287357,33.376656001186745,5.432835820895522,1.0575305424377448
双林,86,20230331,4,14,117.2857993,39.0562911,673.0,5776,0.1001449526736983,32.0,15.0,10.0,15.0,11.0,20.0,25.0,1.0,83.0,67.0,43.0,13.0,2.0,82.0,42.0,13.0,16.80639865077386,33.874815045988825,4.705882352941177,7.322799796965061
方山道,109,20240329,4,9,117.283175,39.1091083,89.0,9651,0.1870032238846576,0.0,3.0,2.0,10.0,8.0,9.0,9.0,0.0,33.0,4.0,41.0,2.0,0.0,46.0,11.0,4.0,17.549747457383155,15.44293038860624,5.741935483870968,2.975355944161784
东南角,92,20250324,0,7,117.1841761,39.1358427,2577.0,34704,0.2554384484336745,227.0,186.0,35.0,118.0,97.0,78.0,114.0,7.0,489.0,140.0,860.0,93.0,148.0,571.0,300.0,21.0,41.968378375937945,148.94955439337076,5.448160535117057,0.3506489068492953
体育中心,57,20240331,6,8,117.1659902,39.0716338,661.0,2355,0.2228247119769649,197.0,154.0,21.0,117.0,61.0,58.0,51.0,0.0,330.0,61.0,364.0,19.0,2.0,354.0,105.0,6.0,21.808128604875883,47.32510925542167,5.242105263157895,4.565691308320372
航双路,102,20230325,5,18,117.327595,39.1100571,15.0,8993,0.6306807629653165,1.0,2.0,1.0,57.0,1.0,12.0,10.0,1.0,18.0,4.0,6.0,2.0,0.0,15.0,20.0,3.0,10.973578232926124,16.439248478201023,4.181818181818182,6.474458719493775
环宇道,112,20250325,1,15,117.2801797,39.0840745,120.0,12265,0.1512340438637976,0.0,6.0,3.0,12.0,3.0,9.0,11.0,0.0,19.0,3.0,33.0,0.0,1.0,19.0,3.0,3.0,16.45801706217875,16.9374075229837,4.852941176470588,4.98584276584208
天塔,177,20240327,2,8,117.1702818,39.0947146,3045.0,26999,0.3082667834721859,63.0,133.0,13.0,134.0,61.0,65.0,85.0,8.0,323.0,97.0,401.0,27.0,39.0,445.0,198.0,9.0,38.15744175674613,96.6428546900536,5.711340206185567,3.73073962272482
十一经路,131,20230327,0,19,117.2175163,39.1204458,387.0,29710,0.2709371390548868,58.0,86.0,37.0,271.0,88.0,101.0,154.0,2.0,445.0,91.0,520.0,71.0,16.0,574.0,277.0,17.0,27.47305543490095,92.15942328686609,4.848648648648648,0.5741484602706105
长虹公园,173,20230330,3,13,117.1430894,39.1364212,971.0,40639,0.1373441242355612,10.0,68.0,23.0,178.0,77.0,76.0,140.0,2.0,263.0,78.0,500.0,25.0,9.0,256.0,124.0,9.0,24.344263010928863,52.80485874814472,5.7075471698113205,3.2002446263798072
双港,105,20250328,4,6,117.2709095,39.0299389,156.0,1117,0.2027737732024883,12.0,45.0,2.0,103.0,25.0,25.0,23.0,3.0,104.0,18.0,193.0,4.0,2.0,198.0,62.0,5.0,18.439460398569047,38.35824644912339,5.233766233766234,8.359511861455967
体育中心,57,20230331,4,12,117.1659902,39.0716338,161.0,2355,0.2443833771122674,151.0,154.0,24.0,124.0,74.0,55.0,55.0,2.0,441.0,110.0,390.0,17.0,2.0,401.0,101.0,7.0,22.92664798042905,58.284608240887735,5.162393162393163,4.565691308320372
思源路,75,20240325,0,13,117.2216182,39.1823446,73.0,10095,0.473383501642373,4.0,7.0,0.0,23.0,13.0,12.0,24.0,0.0,41.0,19.0,80.0,0.0,0.0,46.0,27.0,7.0,15.553585978000877,14.44661229902217,5.689655172413793,6.333706372587695
天泰路,39,20240329,4,15,117.1774078,39.1672888,287.0,28021,0.3555481506759257,36.0,12.0,7.0,14.0,30.0,31.0,68.0,0.0,124.0,8.0,144.0,2.0,3.0,101.0,46.0,4.0,27.289700325727782,20.4245208365512,4.7073170731707314,3.5628571263801034
丹河北道,54,20230330,3,15,117.1571458,39.2514383,21.0,1921,0.5473573144902774,0.0,0.0,1.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.513415017789662,4.981590447938977,4.6,13.063441145178691
下瓦房,163,20240327,2,13,117.2166136,39.1043711,1113.0,59393,0.1753352026295809,26.0,80.0,29.0,125.0,105.0,104.0,226.0,0.0,437.0,132.0,438.0,50.0,39.0,398.0,270.0,13.0,26.93282345667348,58.28460824088305,4.316239316239316,1.271895690220233
金街,93,20230328,1,12,117.1858435,39.1309071,55.0,40253,0.2408869210275484,210.0,171.0,52.0,198.0,119.0,100.0,170.0,8.0,687.0,191.0,557.0,86.0,79.0,637.0,303.0,27.0,32.987840751346845,124.5397611984638,4.744,0.6930833894738101
迎风道,30,20240326,1,20,117.1431305,39.0856418,288.0,6006,0.0400592503655256,63.0,25.0,20.0,40.0,66.0,43.0,129.0,0.0,206.0,51.0,249.0,26.0,2.0,221.0,99.0,10.0,17.539369128905964,33.874815045975886,5.720588235294118,6.063139180469776
幸福公园,76,20230326,6,7,117.2380957,39.1530978,311.0,26928,0.0399021102599553,18.0,24.0,12.0,64.0,89.0,63.0,86.0,0.0,298.0,47.0,424.0,26.0,4.0,357.0,102.0,11.0,17.014753494941573,41.84535976266517,5.511904761904762,3.5054608866601167
西南角,172,20240329,4,14,117.1657359,39.1363314,2196.0,67095,0.0314502728551524,203.0,135.0,64.0,120.0,148.0,96.0,141.0,16.0,769.0,182.0,984.0,72.0,9.0,731.0,281.0,10.0,30.23108865841441,90.16678710769366,5.718232044198895,1.2497498466226618
鞍山道,15,20230329,2,17,117.1818587,39.1191905,3987.0,41495,0.0582065916428215,193.0,187.0,52.0,210.0,202.0,169.0,227.0,0.0,745.0,231.0,515.0,76.0,27.0,669.0,294.0,15.0,19.443096556203663,76.71649289827718,4.032467532467533,1.799317252003026
鞍山道,15,20240328,3,6,117.1818587,39.1191905,949.0,41495,0.0843402319650532,166.0,199.0,69.0,140.0,211.0,170.0,222.0,3.0,711.0,182.0,1184.0,66.0,27.0,889.0,317.0,15.0,27.29256910798868,82.19624239101127,4.460606060606061,1.799317252003026
东兴路,126,20230331,4,22,117.235975,39.1026888,275.0,46757,0.2414565898600203,45.0,47.0,16.0,99.0,85.0,52.0,110.0,5.0,300.0,64.0,324.0,30.0,6.0,275.0,165.0,7.0,15.398383424925246,21.918997970926984,4.659090909090909,2.3307414563841347
广开四马路,28,20250324,0,6,117.1549808,39.1363741,643.0,59946,0.0899466366682501,23.0,63.0,12.0,69.0,162.0,84.0,152.0,2.0,435.0,97.0,468.0,69.0,6.0,307.0,184.0,15.0,27.26561722949121,52.30669970335712,5.466666666666667,2.1754470229461726
市民广场,137,20230330,3,17,117.6968869,39.0173462,136.0,3386,0.3162501219706519,14.0,34.0,21.0,72.0,28.0,49.0,84.0,2.0,200.0,45.0,240.0,29.0,3.0,223.0,88.0,17.0,25.162967417505328,51.80854065856737,5.201923076923077,2.655479666922247
北辰道,58,20240330,5,8,117.1673009,39.2394963,168.0,1647,0.4105340955832365,0.0,4.0,0.0,13.0,5.0,6.0,12.0,12.0,38.0,8.0,31.0,2.0,0.0,28.0,19.0,3.0,7.363646135734836,17.933725612576463,4.305555555555555,11.636974684974245
梅江公园,69,20240326,1,23,117.211103,39.0514362,9.0,372,0.2776645393570034,2.0,14.0,2.0,12.0,25.0,16.0,9.0,0.0,101.0,13.0,57.0,8.0,1.0,66.0,57.0,11.0,20.58786976100005,119.55817075048655,7.45,4.320782352577013
洪湖里,6,20230326,6,6,117.1554917,39.1697729,269.0,30868,0.0574356094734601,45.0,34.0,15.0,33.0,78.0,65.0,126.0,0.0,332.0,62.0,468.0,35.0,3.0,486.0,96.0,11.0,13.42332207448725,26.90058841886793,4.796296296296297,4.382312138495212
跃进北路,101,20230325,5,22,117.3128878,39.1129289,20.0,2648,0.4947413951584483,0.0,5.0,1.0,10.0,2.0,15.0,5.0,0.0,30.0,2.0,52.0,0.0,1.0,15.0,34.0,4.0,14.339801600347258,23.91163415010856,4.4375,5.165984241399295
芥园西道,20,20250325,1,20,117.1136884,39.1410386,372.0,9787,0.2524441494712099,41.0,63.0,25.0,103.0,30.0,34.0,41.0,2.0,188.0,23.0,442.0,9.0,3.0,255.0,59.0,9.0,22.60956279898541,37.86008740432401,5.342105263157895,5.768671918680486
中山路,195,20240325,0,15,117.198963,39.1613463,412.0,43648,0.0856731701450575,37.0,71.0,19.0,111.0,138.0,70.0,121.0,2.0,339.0,83.0,450.0,31.0,12.0,388.0,171.0,12.0,31.867857831934906,53.80117683772287,4.824074074074074,3.3170899781993834
民航大学,103,20250324,0,22,117.3428035,39.1075241,78.0,11110,0.2847273288479483,31.0,21.0,1.0,23.0,8.0,6.0,13.0,1.0,53.0,63.0,60.0,1.0,3.0,89.0,31.0,5.0,46.49675031160014,151.93850866217036,6.6,7.815780164580776
西南角,172,20250328,4,19,117.1657359,39.1363314,3111.0,67095,0.0066381121994084,173.0,131.0,47.0,99.0,150.0,96.0,140.0,14.0,696.0,172.0,916.0,77.0,9.0,688.0,262.0,10.0,41.3533516896602,153.9311448413113,5.679611650485437,1.2497498466226618
徐庄子,44,20240326,1,11,117.248118,39.1907159,83.0,1917,0.1944589815813004,13.0,4.0,4.0,172.0,7.0,8.0,8.0,6.0,64.0,5.0,129.0,0.0,0.0,51.0,23.0,4.0,9.900320654218898,13.450294209436,4.851851851851852,7.399468365466436
王顶堤,82,20250329,5,22,117.1319321,39.0907112,289.0,1942,0.018225516470897,11.0,22.0,14.0,103.0,50.0,49.0,73.0,0.0,194.0,43.0,253.0,17.0,4.0,213.0,89.0,11.0,33.70032834242553,83.19256048056978,5.251497005988024,6.474685580465853
王顶堤,82,20230330,3,14,117.1319321,39.0907112,384.0,1942,0.025231455496406,10.0,23.0,15.0,97.0,52.0,54.0,71.0,0.0,213.0,41.0,268.0,21.0,2.0,234.0,91.0,10.0,27.06252335542974,49.8159044793831,4.65,6.474685580465853
香山道,107,20250329,5,21,117.2800791,39.1309106,33.0,10055,0.2085253819447733,14.0,13.0,6.0,41.0,51.0,26.0,36.0,2.0,168.0,21.0,329.0,9.0,3.0,201.0,38.0,10.0,15.380177122027057,30.38770173242484,4.950819672131147,2.294141120597004
张兴庄,193,20250326,2,9,117.2090476,39.1904391,1042.0,9487,0.1416633925713597,18.0,37.0,4.0,35.0,68.0,36.0,54.0,1.0,254.0,22.0,392.0,9.0,2.0,286.0,40.0,9.0,22.14561305106917,22.41715701572099,6.466666666666667,6.615569880354802
双港,105,20250326,2,20,117.2709095,39.0299389,150.0,1117,0.2027737732024883,12.0,45.0,2.0,103.0,25.0,25.0,23.0,3.0,104.0,18.0,193.0,4.0,2.0,198.0,62.0,5.0,18.439460398569047,38.35824644912339,5.233766233766234,8.359511861455967
金狮桥,17,20250330,6,6,117.2015526,39.1499528,519.0,27088,0.0455445130320787,30.0,34.0,11.0,54.0,114.0,71.0,117.0,2.0,317.0,61.0,418.0,31.0,10.0,253.0,154.0,8.0,38.54190027962658,101.12628609316312,5.192118226600985,2.4595314694053507
宜宾道,35,20240327,2,21,117.1430273,39.1257203,181.0,43210,0.0731376172463749,18.0,58.0,24.0,143.0,83.0,57.0,119.0,30.0,302.0,43.0,575.0,28.0,2.0,286.0,150.0,11.0,24.20470419973181,45.33247307624215,5.450549450549451,3.376615568555247
双港,105,20250328,4,16,117.2709095,39.0299389,271.0,1117,0.2027737732024883,12.0,45.0,2.0,103.0,25.0,25.0,23.0,3.0,104.0,18.0,193.0,4.0,2.0,198.0,62.0,5.0,18.439460398569047,38.35824644912339,5.233766233766234,8.359511861455967
华苑,206,20250326,2,21,117.1222953,39.0859957,2059.0,1430,0.2217814754195108,17.0,50.0,6.0,268.0,37.0,43.0,63.0,7.0,182.0,52.0,143.0,33.0,1.0,182.0,115.0,12.0,45.28414838723335,119.55817075052649,5.945833333333334,7.416947928360577
友谊南路,118,20240326,1,6,117.2111507,39.062777,73.0,548,0.1037632328330443,9.0,40.0,5.0,33.0,37.0,24.0,43.0,0.0,193.0,54.0,115.0,39.0,0.0,166.0,127.0,16.0,16.271314262249362,40.350882628294734,4.444444444444445,3.0609663872092128
华苑,206,20230328,1,10,117.1222953,39.0859957,1451.0,1430,0.2447330123837872,13.0,40.0,7.0,334.0,34.0,61.0,60.0,8.0,227.0,63.0,158.0,31.0,1.0,175.0,124.0,12.0,37.51260326495176,74.22569767428519,5.805369127516778,7.416947928360577
洞庭路,66,20230330,3,18,117.2395467,39.0426488,206.0,212,0.1655769554156956,3.0,4.0,3.0,6.0,5.0,9.0,9.0,0.0,37.0,7.0,19.0,0.0,2.0,7.0,15.0,4.0,14.45285107607219,22.41715701571372,4.155555555555556,5.7647370441946455
直沽,133,20250326,2,8,117.2276081,39.1099824,4857.0,36225,0.3960934857680399,23.0,82.0,16.0,76.0,67.0,74.0,127.0,1.0,221.0,67.0,326.0,48.0,18.0,244.0,175.0,17.0,37.97873679961364,80.20360621182203,5.192546583850931,1.2746588780889188
丽江道,119,20240330,5,10,117.1863921,39.0618087,58.0,476,0.0257195035097619,32.0,27.0,1.0,33.0,42.0,40.0,39.0,4.0,161.0,22.0,111.0,6.0,1.0,172.0,97.0,9.0,32.669446857466575,41.84535976267448,4.464285714285714,3.916202131747118
鞍山道,15,20240330,5,10,117.1818587,39.1191905,2040.0,41495,0.0843402319650532,166.0,199.0,69.0,140.0,211.0,170.0,222.0,3.0,711.0,182.0,1184.0,66.0,27.0,889.0,317.0,15.0,27.29256910798868,82.19624239101127,4.460606060606061,1.799317252003026
天泰路,39,20230328,1,23,117.1774078,39.1672888,15.0,28021,0.355449661321042,24.0,6.0,7.0,14.0,22.0,26.0,73.0,0.0,106.0,9.0,120.0,3.0,3.0,95.0,31.0,4.0,29.914509986481185,52.30669970336282,5.523809523809524,3.5628571263801034
丰产河,199,20230328,1,15,117.2297707,39.2370584,26.0,1284,0.2931183455766257,16.0,3.0,0.0,126.0,9.0,9.0,2.0,4.0,65.0,11.0,93.0,1.0,0.0,77.0,8.0,4.0,6.010070508441717,2.9889542687626163,5.666666666666667,12.093792796741432
天塔,177,20250327,3,18,117.1702818,39.0947146,2921.0,26999,0.362334660509338,58.0,118.0,13.0,119.0,63.0,65.0,85.0,8.0,293.0,87.0,377.0,28.0,39.0,373.0,176.0,10.0,39.70225751061139,108.5986717651118,5.458715596330276,3.73073962272482
文化中心,162,20230331,4,13,117.201156,39.0882375,600.0,60432,0.3999962577268929,10.0,40.0,95.0,52.0,32.0,38.0,99.0,18.0,199.0,62.0,520.0,24.0,14.0,225.0,139.0,8.0,14.46587739287357,33.376656001186745,5.432835820895522,1.0575305424377448
西北角,7,20240325,0,12,117.1649963,39.1459553,1183.0,26607,0.0263528651298979,64.0,73.0,32.0,78.0,87.0,56.0,91.0,7.0,334.0,114.0,496.0,56.0,12.0,436.0,209.0,15.0,25.105689497159023,42.84167785226145,5.441860465116279,1.7637065766655176
中山路,195,20230331,4,18,117.198963,39.1613463,1389.0,43648,0.0425204749093652,31.0,64.0,24.0,100.0,147.0,74.0,123.0,6.0,354.0,110.0,427.0,39.0,10.0,449.0,163.0,13.0,29.9562650589635,55.79381301689779,4.866071428571429,3.3170899781993834
民权门,43,20240326,1,11,117.2274714,39.1676988,131.0,52812,0.0797646481191465,26.0,28.0,13.0,50.0,29.0,33.0,67.0,0.0,215.0,30.0,606.0,13.0,2.0,250.0,90.0,9.0,24.015440883174826,53.30301779295191,6.158878504672897,4.973347226539963
宜兴埠,196,20250327,3,21,117.2121875,39.1963664,296.0,4970,0.1030654280202386,21.0,42.0,4.0,26.0,35.0,26.0,14.0,2.0,185.0,26.0,199.0,5.0,1.0,217.0,27.0,4.0,13.013260765825564,8.468703761498347,6.470588235294118,7.3280365712016
尖山路,52,20230331,4,6,117.2178576,39.0870537,205.0,53953,0.0681375449572395,30.0,60.0,35.0,119.0,69.0,50.0,102.0,15.0,242.0,117.0,555.0,19.0,3.0,276.0,181.0,13.0,15.201179366053148,36.86376931473544,4.108108108108108,0.5420907660976054
土城,11,20250330,6,11,117.2257459,39.0883597,840.0,65515,0.0,23.0,39.0,14.0,55.0,76.0,59.0,105.0,8.0,250.0,50.0,506.0,36.0,3.0,248.0,194.0,10.0,24.02330191165131,57.28829015127853,4.591304347826087,1.1093105787149686
北竹林,37,20240326,1,23,117.1666038,39.1591394,61.0,63480,0.4427987648155008,9.0,4.0,7.0,13.0,8.0,17.0,67.0,0.0,59.0,10.0,56.0,0.0,4.0,42.0,48.0,8.0,52.60519000885517,91.16310519727688,4.896174863387978,2.8954777075576925
西南角,172,20250330,6,19,117.1657359,39.1363314,2462.0,67095,0.0066381121994084,173.0,131.0,47.0,99.0,150.0,96.0,140.0,14.0,696.0,172.0,916.0,77.0,9.0,688.0,262.0,10.0,41.3533516896602,153.9311448413113,5.679611650485437,1.2497498466226618
王顶堤,82,20250326,2,19,117.1319321,39.0907112,948.0,1942,0.018225516470897,11.0,22.0,14.0,103.0,50.0,49.0,73.0,0.0,194.0,43.0,253.0,17.0,4.0,213.0,89.0,11.0,33.70032834242553,83.19256048056978,5.251497005988024,6.474685580465853
卞兴,18,20240328,3,10,117.1030855,39.1450052,140.0,2913,0.4978396802971647,3.0,6.0,7.0,14.0,11.0,13.0,19.0,2.0,45.0,6.0,35.0,0.0,0.0,25.0,15.0,1.0,12.256514272814142,2.490795223969484,6.0,6.734461188559148
左江道,65,20240330,5,15,117.2110755,39.0588817,418.0,492,0.1578704092816447,7.0,40.0,3.0,29.0,50.0,24.0,34.0,0.0,240.0,56.0,149.0,34.0,0.0,212.0,120.0,14.0,17.426800596800827,46.32879116583681,5.247311827956989,3.493837378175801
华苑,206,20250326,2,17,117.1222953,39.0859957,7622.0,1430,0.2217814754195108,17.0,50.0,6.0,268.0,37.0,43.0,63.0,7.0,182.0,52.0,143.0,33.0,1.0,182.0,115.0,12.0,45.28414838723335,119.55817075052649,5.945833333333334,7.416947928360577
滨海国际机场,29,20240325,0,17,117.3552221,39.1319209,932.0,305,0.5866275930936097,0.0,0.0,120.0,1.0,0.0,0.0,4.0,0.0,24.0,0.0,36.0,8.0,0.0,23.0,14.0,5.0,44.59472786806265,222.17893397794973,6.201793721973094,8.69826441739024
外院附中,40,20230325,5,10,117.1856492,39.1702832,157.0,32662,0.3423339870048907,4.0,14.0,7.0,24.0,20.0,26.0,37.0,0.0,85.0,18.0,152.0,4.0,0.0,109.0,33.0,7.0,23.88350094582394,30.885860777234456,4.790322580645161,3.916498799216458
左江道,65,20250325,1,23,117.2110755,39.0588817,7.0,492,0.1590544145451712,5.0,43.0,3.0,27.0,50.0,24.0,34.0,0.0,213.0,55.0,143.0,32.0,2.0,195.0,112.0,14.0,17.776482209873915,54.797494927333865,4.8090909090909095,3.493837378175801
金狮桥,17,20230328,1,6,117.2015526,39.1499528,807.0,27088,0.0171937112017586,25.0,43.0,10.0,79.0,120.0,66.0,118.0,0.0,340.0,77.0,361.0,48.0,9.0,313.0,161.0,8.0,27.725602353904208,49.8159044793907,4.39,2.4595314694053507
梅江公园,69,20230325,5,19,117.211103,39.0514362,257.0,372,0.3885678654064076,3.0,13.0,2.0,9.0,22.0,16.0,9.0,0.0,102.0,17.0,73.0,10.0,1.0,63.0,68.0,10.0,16.986271535448452,113.58026221296224,7.403508771929824,4.320782352577013
高庄子,78,20250329,5,17,117.3549977,39.0416062,424.0,668,0.6482075179906057,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.50967018380116,23.91163415009265,5.354166666666667,12.626295209195188
徐州道,95,20250329,5,20,117.2122841,39.1145359,402.0,34468,0.2237476537415745,115.0,111.0,32.0,222.0,81.0,133.0,193.0,4.0,528.0,152.0,692.0,110.0,53.0,537.0,315.0,25.0,40.60910167974117,164.8906438267548,4.969788519637462,0.2557099956421917
职业大学,71,20230326,6,6,117.1753791,39.2301237,49.0,899,0.2177227257334913,4.0,4.0,1.0,2.0,0.0,11.0,2.0,0.0,25.0,12.0,16.0,2.0,1.0,52.0,5.0,2.0,13.33196413807078,20.42452083654545,4.804878048780488,10.54990991546994
乐园道,62,20230331,4,6,117.2109003,39.0903805,243.0,33693,0.2357059182745787,22.0,70.0,90.0,111.0,54.0,67.0,133.0,26.0,370.0,116.0,518.0,48.0,4.0,424.0,194.0,18.0,14.690915492722318,34.871133135572016,4.057142857142857,0.1927509162078586
思源路,75,20240331,6,20,117.2216182,39.1823446,64.0,10095,0.473383501642373,4.0,7.0,0.0,23.0,13.0,12.0,24.0,0.0,41.0,19.0,80.0,0.0,0.0,46.0,27.0,7.0,15.553585978000877,14.44661229902217,5.689655172413793,6.333706372587695
金钟河大街,213,20240330,5,17,117.236063,39.1706675,846.0,52362,0.0842379841768161,4.0,14.0,7.0,36.0,28.0,37.0,54.0,0.0,207.0,34.0,461.0,12.0,1.0,173.0,93.0,13.0,21.82900614347261,57.78644919608883,6.672413793103448,5.396359402842013
梅江道,64,20240327,2,10,117.2192488,39.0684011,129.0,9433,0.0738184961816191,7.0,15.0,2.0,90.0,29.0,31.0,44.0,0.0,130.0,29.0,463.0,25.0,2.0,122.0,86.0,13.0,23.41566055629844,50.8122225689673,5.637254901960785,2.487574421352306
胡家园,140,20230328,1,19,117.6012032,39.0398234,3.0,6357,0.6133610659913651,1.0,7.0,2.0,20.0,1.0,2.0,5.0,1.0,11.0,2.0,39.0,0.0,0.0,3.0,4.0,2.0,13.5585502675872,20.42452083655237,6.170731707317073,3.494338437484124
万东路,98,20240328,3,7,117.2617214,39.117767,879.0,40644,0.1277737615029092,9.0,20.0,8.0,54.0,19.0,32.0,40.0,0.0,96.0,30.0,446.0,12.0,5.0,50.0,66.0,5.0,31.79825503794114,59.77908537526807,4.641666666666667,0.9440559219484844
宜兴埠,196,20250327,3,12,117.2121875,39.1963664,298.0,4970,0.1030654280202386,21.0,42.0,4.0,26.0,35.0,26.0,14.0,2.0,185.0,26.0,199.0,5.0,1.0,217.0,27.0,4.0,13.013260765825564,8.468703761498347,6.470588235294118,7.3280365712016
一中心医院,32,20240331,6,9,117.1430863,39.1022163,608.0,29597,0.0469621301173426,45.0,39.0,12.0,463.0,90.0,76.0,117.0,2.0,338.0,91.0,305.0,46.0,8.0,322.0,197.0,14.0,28.062973148838648,83.69071952538778,5.130952380952381,4.876657375460797
梅江会展中心,67,20250325,1,16,117.2110148,39.0437736,213.0,218,0.3796652425048062,11.0,28.0,4.0,13.0,8.0,9.0,11.0,0.0,33.0,23.0,27.0,1.0,3.0,39.0,53.0,4.0,42.00140619504879,291.9212002491741,7.098976109215017,5.172506087896772
会展中心,136,20230326,6,7,117.7255219,39.0290127,54.0,1573,0.2702334522007537,9.0,15.0,52.0,16.0,7.0,14.0,11.0,0.0,113.0,21.0,157.0,8.0,2.0,127.0,80.0,9.0,16.134652040300477,31.88217886680151,3.9375,5.283087958491073
徐州道,95,20230325,5,19,117.2122841,39.1145359,95.0,34468,0.2551403701990888,137.0,117.0,50.0,375.0,93.0,135.0,198.0,2.0,592.0,202.0,512.0,114.0,51.0,553.0,328.0,26.0,33.50768876583301,136.495578273507,4.945255474452555,0.2557099956421917
本溪路,4,20230329,2,6,117.1330543,39.1842004,66.0,30701,0.0738365542323236,42.0,21.0,7.0,58.0,30.0,46.0,108.0,0.0,144.0,45.0,253.0,7.0,3.0,190.0,51.0,14.0,16.393263518878666,30.38770173242263,4.295081967213115,6.78554051583094
二纬路,8,20230328,1,17,117.1683654,39.1301865,2010.0,68430,0.0282262440505119,215.0,176.0,44.0,139.0,130.0,107.0,133.0,12.0,562.0,190.0,634.0,77.0,10.0,734.0,265.0,13.0,29.653279334772403,101.62444513795964,5.642156862745098,1.166983257297716
职业大学,71,20250325,1,18,117.1753791,39.2301237,153.0,899,0.2615915816301693,8.0,6.0,2.0,3.0,0.0,12.0,4.0,0.0,37.0,16.0,21.0,2.0,1.0,33.0,5.0,3.0,15.219284843996167,21.42083892613304,4.906976744186046,10.54990991546994
民航大学,103,20240331,6,13,117.3428035,39.1075241,320.0,11110,0.245824930250938,36.0,24.0,0.0,20.0,9.0,7.0,13.0,1.0,58.0,73.0,65.0,1.0,2.0,99.0,31.0,5.0,44.89584417900277,151.93850866217036,6.508196721311475,7.815780164580776
顺驰桥,26,20230325,5,17,117.2274761,39.1403733,577.0,20112,0.0026569890058249,26.0,46.0,9.0,73.0,36.0,52.0,103.0,1.0,182.0,27.0,212.0,11.0,2.0,119.0,110.0,11.0,17.180757272767572,50.31406352416445,3.93069306930693,2.1807018699281224
二号桥,129,20230327,0,8,117.2869559,39.0941441,501.0,4659,0.0657972302178245,6.0,45.0,11.0,58.0,28.0,33.0,67.0,0.0,144.0,36.0,255.0,12.0,0.0,175.0,24.0,9.0,12.961728336265224,27.89690650845673,4.642857142857143,4.355838679818195
学府工业区,202,20230326,6,8,117.0721866,39.0707374,96.0,251,0.5150304838109881,2.0,2.0,1.0,55.0,2.0,10.0,2.0,0.0,5.0,7.0,10.0,1.0,2.0,10.0,8.0,5.0,18.104066543797515,23.41347510531935,5.446808510638298,11.763699828315907
龙涵道,111,20240325,0,14,117.2808862,39.0946105,60.0,6565,0.1175730491102389,27.0,50.0,19.0,77.0,25.0,33.0,58.0,0.0,123.0,31.0,120.0,8.0,3.0,76.0,41.0,6.0,14.170971189594532,20.92267988133917,4.880952380952381,4.000040495035274
天士力,194,20240329,4,16,117.2086886,39.2048882,791.0,4939,0.1099270909809485,19.0,25.0,7.0,47.0,23.0,19.0,67.0,22.0,147.0,27.0,136.0,12.0,0.0,141.0,59.0,3.0,20.54361988028983,39.8527235835119,5.3875,8.117118209847805
金狮桥,17,20250328,4,11,117.2015526,39.1499528,1187.0,27088,0.0455445130320787,30.0,34.0,11.0,54.0,114.0,71.0,117.0,2.0,317.0,61.0,418.0,31.0,10.0,253.0,154.0,8.0,38.54190027962658,101.12628609316312,5.192118226600985,2.4595314694053507
天塔,177,20240329,4,21,117.1702818,39.0947146,1090.0,26999,0.3082667834721859,63.0,133.0,13.0,134.0,61.0,65.0,85.0,8.0,323.0,97.0,401.0,27.0,39.0,445.0,198.0,9.0,38.15744175674613,96.6428546900536,5.711340206185567,3.73073962272482
东南角,92,20250327,3,17,117.1841761,39.1358427,2827.0,34704,0.2554384484336745,227.0,186.0,35.0,118.0,97.0,78.0,114.0,7.0,489.0,140.0,860.0,93.0,148.0,571.0,300.0,21.0,41.968378375937945,148.94955439337076,5.448160535117057,0.3506489068492953
梅江道,64,20240330,5,14,117.2192488,39.0684011,271.0,9433,0.0738184961816191,7.0,15.0,2.0,90.0,29.0,31.0,44.0,0.0,130.0,29.0,463.0,25.0,2.0,122.0,86.0,13.0,23.41566055629844,50.8122225689673,5.637254901960785,2.487574421352306
空港经济区,209,20230331,4,11,117.3284161,39.1565604,4.0,5135,0.5860894290641235,2.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,10.0,3.0,17.706910638930143,27.89690650844872,5.071428571428571,7.284113385210046
友谊南路,118,20250324,0,6,117.2111507,39.062777,48.0,548,0.1025254789636418,6.0,39.0,5.0,32.0,36.0,24.0,43.0,0.0,178.0,53.0,111.0,37.0,1.0,161.0,121.0,16.0,17.48174288105894,49.31774543458245,4.222222222222222,3.0609663872092128
